省份,城市,银行名称,支行名称,联行号
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京顺义支行,310100000454
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京广渠门支行,310100000399
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京通惠支行,310100000403
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京建国路支行,310100000077
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京亚运村支行,310100000116
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京阜成支行,310100000124
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京东三环支行,310100000108
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京西直门支行,310100000149
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京雅宝路支行,310100000132
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京知春路支行,310100000165
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京安华桥支行,310100000173
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京天华园支行,310100000479
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京昌平支行,310100000487
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京海淀园支行,310100000157
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京电子城支行,310100000190
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京复兴路支行,310100000229
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京花园路支行,310100000237
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京永定路支行,310100000212
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京紫竹院支行,310100000253
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京马家堡支行,310100000288
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京世纪城支行,310100000296
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京和平里支行,310100000270
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京三里屯支行,310100000323
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京清华园支行,310100000307
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京北沙滩支行,310100000340
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京望京支行,310100000331
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京通州支行,310100000374
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京富力城支行,310100000382
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京东四支行,310100000366
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京慧忠支行,310100000411
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京分行营业部,310100000010
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京金融街支行,310100000028
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京宣武支行,310100000036
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京朝阳支行,310100000069
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京中关村支行,310100000052
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京万寿路支行,310100000085
北京市,北京市,上海浦东发展银行,上海浦东发展银行北京安外支行,310100000093
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京丰台支行,310100000438
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京方庄支行,310100000446
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京金台路支行,310100000420
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京通州宋庄支行,310100000495
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京回龙观支行,310100000500
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京德胜支行,310100000358
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京菜户营支行,310100000261
北京市,北京市,上海浦东发展银行,上海浦东发展银行股份有限公司北京富丰路支行,310100000315
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京宣武门外支行,303100000723
北京市,北京市,中国光大银行,中国光大银行资产管理部,303100010181
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京双井桥支行,303100000645
北京市,北京市,中国光大银行,中国光大银行,303100000006
北京市,北京市,中国光大银行,中国光大银行股份有限公司信用卡中心,303100010069
北京市,北京市,中国光大银行,中国光大银行总行本部账务中心,303100010077
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京顺义后沙峪支行,303100000653
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京科技园支行,303100000661
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京大兴支行,303100000637
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京安定门支行,303100000160
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京惠新西街支行,303100000321
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京定慧桥支行,303100000225
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京通州支行,303100000629
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京四季青支行,303100000670
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京朝内支行,303100000039
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京海淀支行,303100000047
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京宣武支行,303100000055
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京建国门支行,303100000063
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京朝阳支行,303100000071
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京复兴路支行,303100000080
北京市,北京市,中国光大银行,中国光大银行股份有限公司北京礼士路支行,303100000098
